 Loading model...
Downloading data from 2016-01-01 to 2024-08-01...

=== LIVE PAPER-TRADING SIMULATION ===

Start: 2023-01-02  End: 2024-08-01
Costs: comm=0.001, slip=0.0005, fill_rate=0.9
Latency: True  Turnover cap: 0.15  Vol target: 0.15
----------------------------------------------------------------------
2023-11-28 | Value: 1.2245 | Return: +0.309% | Trade: 3.73% | Assets held: 98 | Cost: 0.006%
2023-11-29 | Value: 1.2273 | Return: +0.228% | Trade: 1.89% | Assets held: 98 | Cost: 0.003%
2023-11-30 | Value: 1.2379 | Return: +0.862% | Trade: 4.10% | Assets held: 98 | Cost: 0.006%
2023-12-01 | Value: 1.2374 | Return: -0.041% | Trade: 2.54% | Assets held: 98 | Cost: 0.004%
2023-12-04 | Value: 1.2402 | Return: +0.228% | Trade: 3.02% | Assets held: 98 | Cost: 0.005%
2023-12-05 | Value: 1.2345 | Return: -0.464% | Trade: 2.60% | Assets held: 98 | Cost: 0.004%
2023-12-06 | Value: 1.2395 | Return: +0.412% | Trade: 2.41% | Assets held: 98 | Cost: 0.004%
2023-12-07 | Value: 1.2458 | Return: +0.505% | Trade: 2.86% | Assets held: 98 | Cost: 0.004%
2023-12-08 | Value: 1.2429 | Return: -0.234% | Trade: 2.06% | Assets held: 98 | Cost: 0.003%
2023-12-11 | Value: 1.2490 | Return: +0.490% | Trade: 2.89% | Assets held: 98 | Cost: 0.004%
2023-12-12 | Value: 1.2680 | Return: +1.526% | Trade: 2.26% | Assets held: 98 | Cost: 0.003%
2023-12-13 | Value: 1.2744 | Return: +0.500% | Trade: 3.11% | Assets held: 98 | Cost: 0.005%
2023-12-14 | Value: 1.2701 | Return: -0.336% | Trade: 2.81% | Assets held: 98 | Cost: 0.004%
2023-12-15 | Value: 1.2757 | Return: +0.438% | Trade: 3.62% | Assets held: 98 | Cost: 0.005%
2023-12-18 | Value: 1.2827 | Return: +0.549% | Trade: 2.41% | Assets held: 98 | Cost: 0.004%
2023-12-19 | Value: 1.2705 | Return: -0.947% | Trade: 2.95% | Assets held: 98 | Cost: 0.004%
2023-12-20 | Value: 1.2838 | Return: +1.050% | Trade: 3.29% | Assets held: 98 | Cost: 0.005%
2023-12-21 | Value: 1.2852 | Return: +0.103% | Trade: 3.13% | Assets held: 98 | Cost: 0.005%
2023-12-22 | Value: 1.2843 | Return: -0.065% | Trade: 2.11% | Assets held: 98 | Cost: 0.003%
2023-12-25 | Value: 1.2916 | Return: +0.569% | Trade: 2.59% | Assets held: 98 | Cost: 0.004%
2023-12-26 | Value: 1.2990 | Return: +0.566% | Trade: 2.84% | Assets held: 98 | Cost: 0.004%
2023-12-27 | Value: 1.2960 | Return: -0.227% | Trade: 2.66% | Assets held: 98 | Cost: 0.004%
2023-12-28 | Value: 1.2892 | Return: -0.524% | Trade: 2.03% | Assets held: 98 | Cost: 0.003%
2023-12-29 | Value: 1.2917 | Return: +0.189% | Trade: 2.93% | Assets held: 98 | Cost: 0.004%
2024-01-01 | Value: 1.2872 | Return: -0.342% | Trade: 2.94% | Assets held: 98 | Cost: 0.004%
2024-01-02 | Value: 1.2754 | Return: -0.919% | Trade: 2.57% | Assets held: 98 | Cost: 0.004%
2024-01-03 | Value: 1.2787 | Return: +0.260% | Trade: 2.93% | Assets held: 98 | Cost: 0.004%
2024-01-04 | Value: 1.2781 | Return: -0.046% | Trade: 1.85% | Assets held: 98 | Cost: 0.003%
2024-01-05 | Value: 1.2961 | Return: +1.404% | Trade: 3.18% | Assets held: 98 | Cost: 0.005%
2024-01-08 | Value: 1.2928 | Return: -0.251% | Trade: 4.36% | Assets held: 98 | Cost: 0.007%
2024-01-09 | Value: 1.3001 | Return: +0.565% | Trade: 2.94% | Assets held: 98 | Cost: 0.004%
2024-01-10 | Value: 1.2993 | Return: -0.067% | Trade: 4.22% | Assets held: 98 | Cost: 0.006%
2024-01-11 | Value: 1.2968 | Return: -0.187% | Trade: 2.90% | Assets held: 98 | Cost: 0.004%
2024-01-12 | Value: 1.2973 | Return: +0.040% | Trade: 4.79% | Assets held: 98 | Cost: 0.007%
2024-01-15 | Value: 1.2924 | Return: -0.381% | Trade: 4.06% | Assets held: 98 | Cost: 0.006%
2024-01-16 | Value: 1.2844 | Return: -0.621% | Trade: 3.85% | Assets held: 98 | Cost: 0.006%
2024-01-17 | Value: 1.2889 | Return: +0.349% | Trade: 2.82% | Assets held: 98 | Cost: 0.004%
2024-01-18 | Value: 1.3006 | Return: +0.908% | Trade: 4.31% | Assets held: 98 | Cost: 0.006%
2024-01-19 | Value: 1.3014 | Return: +0.068% | Trade: 2.94% | Assets held: 98 | Cost: 0.004%
2024-01-22 | Value: 1.3017 | Return: +0.017% | Trade: 2.56% | Assets held: 98 | Cost: 0.004%
2024-01-23 | Value: 1.3010 | Return: -0.054% | Trade: 3.09% | Assets held: 98 | Cost: 0.005%
2024-01-24 | Value: 1.3074 | Return: +0.493% | Trade: 4.57% | Assets held: 98 | Cost: 0.007%
2024-01-25 | Value: 1.3115 | Return: +0.316% | Trade: 3.67% | Assets held: 98 | Cost: 0.006%
2024-01-26 | Value: 1.3218 | Return: +0.782% | Trade: 5.38% | Assets held: 98 | Cost: 0.008%
2024-01-29 | Value: 1.3211 | Return: -0.052% | Trade: 2.60% | Assets held: 98 | Cost: 0.004%
2024-01-30 | Value: 1.3092 | Return: -0.895% | Trade: 5.58% | Assets held: 98 | Cost: 0.008%
2024-01-31 | Value: 1.3225 | Return: +1.014% | Trade: 3.71% | Assets held: 98 | Cost: 0.006%
2024-02-01 | Value: 1.3279 | Return: +0.408% | Trade: 4.85% | Assets held: 98 | Cost: 0.007%
2024-02-02 | Value: 1.3204 | Return: -0.564% | Trade: 4.21% | Assets held: 98 | Cost: 0.006%
2024-02-05 | Value: 1.3320 | Return: +0.877% | Trade: 4.79% | Assets held: 98 | Cost: 0.007%
2024-02-06 | Value: 1.3400 | Return: +0.597% | Trade: 4.06% | Assets held: 98 | Cost: 0.006%
2024-02-07 | Value: 1.3469 | Return: +0.518% | Trade: 3.53% | Assets held: 98 | Cost: 0.005%
2024-02-08 | Value: 1.3548 | Return: +0.590% | Trade: 2.80% | Assets held: 98 | Cost: 0.004%
2024-02-09 | Value: 1.3573 | Return: +0.182% | Trade: 2.89% | Assets held: 98 | Cost: 0.004%
2024-02-12 | Value: 1.3398 | Return: -1.291% | Trade: 3.79% | Assets held: 98 | Cost: 0.006%
2024-02-13 | Value: 1.3537 | Return: +1.040% | Trade: 2.58% | Assets held: 98 | Cost: 0.004%
2024-02-14 | Value: 1.3612 | Return: +0.552% | Trade: 3.88% | Assets held: 98 | Cost: 0.006%
2024-02-15 | Value: 1.3542 | Return: -0.510% | Trade: 3.71% | Assets held: 98 | Cost: 0.006%
2024-02-16 | Value: 1.3538 | Return: -0.032% | Trade: 2.45% | Assets held: 98 | Cost: 0.004%
2024-02-19 | Value: 1.3500 | Return: -0.280% | Trade: 3.46% | Assets held: 98 | Cost: 0.005%
2024-02-20 | Value: 1.3481 | Return: -0.144% | Trade: 2.82% | Assets held: 98 | Cost: 0.004%
2024-02-21 | Value: 1.3660 | Return: +1.328% | Trade: 3.66% | Assets held: 98 | Cost: 0.005%
2024-02-22 | Value: 1.3661 | Return: +0.013% | Trade: 3.07% | Assets held: 98 | Cost: 0.005%
2024-02-23 | Value: 1.3701 | Return: +0.287% | Trade: 5.14% | Assets held: 98 | Cost: 0.008%
2024-02-26 | Value: 1.3742 | Return: +0.299% | Trade: 2.38% | Assets held: 98 | Cost: 0.004%
2024-02-27 | Value: 1.3772 | Return: +0.223% | Trade: 4.46% | Assets held: 98 | Cost: 0.007%
2024-02-28 | Value: 1.3820 | Return: +0.346% | Trade: 2.58% | Assets held: 98 | Cost: 0.004%
2024-02-29 | Value: 1.3929 | Return: +0.793% | Trade: 4.48% | Assets held: 98 | Cost: 0.007%
2024-03-01 | Value: 1.3941 | Return: +0.085% | Trade: 2.87% | Assets held: 98 | Cost: 0.004%
2024-03-04 | Value: 1.3781 | Return: -1.149% | Trade: 2.91% | Assets held: 98 | Cost: 0.004%
2024-03-05 | Value: 1.3912 | Return: +0.952% | Trade: 2.93% | Assets held: 98 | Cost: 0.004%
2024-03-06 | Value: 1.4055 | Return: +1.025% | Trade: 2.87% | Assets held: 98 | Cost: 0.004%
2024-03-07 | Value: 1.4000 | Return: -0.388% | Trade: 2.81% | Assets held: 98 | Cost: 0.004%
2024-03-08 | Value: 1.4000 | Return: -0.006% | Trade: 2.98% | Assets held: 98 | Cost: 0.004%
2024-03-11 | Value: 1.4084 | Return: +0.602% | Trade: 3.16% | Assets held: 98 | Cost: 0.005%
2024-03-12 | Value: 1.4095 | Return: +0.079% | Trade: 3.12% | Assets held: 98 | Cost: 0.005%
2024-03-13 | Value: 1.3982 | Return: -0.805% | Trade: 3.73% | Assets held: 98 | Cost: 0.006%
2024-03-14 | Value: 1.3887 | Return: -0.677% | Trade: 2.55% | Assets held: 98 | Cost: 0.004%
2024-03-15 | Value: 1.3909 | Return: +0.156% | Trade: 4.13% | Assets held: 98 | Cost: 0.006%
2024-03-18 | Value: 1.3896 | Return: -0.092% | Trade: 3.13% | Assets held: 98 | Cost: 0.005%
2024-03-19 | Value: 1.4076 | Return: +1.300% | Trade: 2.24% | Assets held: 98 | Cost: 0.003%
2024-03-20 | Value: 1.4122 | Return: +0.322% | Trade: 2.85% | Assets held: 98 | Cost: 0.004%
2024-03-21 | Value: 1.4059 | Return: -0.446% | Trade: 2.47% | Assets held: 98 | Cost: 0.004%
2024-03-22 | Value: 1.4104 | Return: +0.319% | Trade: 3.69% | Assets held: 98 | Cost: 0.006%
2024-03-25 | Value: 1.4107 | Return: +0.023% | Trade: 2.65% | Assets held: 98 | Cost: 0.004%
2024-03-26 | Value: 1.4163 | Return: +0.401% | Trade: 2.31% | Assets held: 98 | Cost: 0.003%
2024-03-27 | Value: 1.4182 | Return: +0.134% | Trade: 3.58% | Assets held: 98 | Cost: 0.005%
2024-03-28 | Value: 1.4190 | Return: +0.052% | Trade: 3.20% | Assets held: 98 | Cost: 0.005%
2024-03-29 | Value: 1.4107 | Return: -0.586% | Trade: 2.69% | Assets held: 98 | Cost: 0.004%
2024-04-01 | Value: 1.3987 | Return: -0.848% | Trade: 2.57% | Assets held: 98 | Cost: 0.004%
2024-04-02 | Value: 1.4010 | Return: +0.166% | Trade: 2.14% | Assets held: 98 | Cost: 0.003%
2024-04-03 | Value: 1.3925 | Return: -0.605% | Trade: 2.99% | Assets held: 98 | Cost: 0.004%
2024-04-04 | Value: 1.4010 | Return: +0.605% | Trade: 3.24% | Assets held: 98 | Cost: 0.005%
2024-04-05 | Value: 1.4053 | Return: +0.312% | Trade: 2.34% | Assets held: 98 | Cost: 0.004%
2024-04-08 | Value: 1.4059 | Return: +0.041% | Trade: 3.98% | Assets held: 98 | Cost: 0.006%
2024-04-09 | Value: 1.3943 | Return: -0.826% | Trade: 3.18% | Assets held: 98 | Cost: 0.005%
2024-04-10 | Value: 1.3998 | Return: +0.397% | Trade: 4.02% | Assets held: 98 | Cost: 0.006%
2024-04-11 | Value: 1.3825 | Return: -1.239% | Trade: 3.46% | Assets held: 98 | Cost: 0.005%
2024-04-12 | Value: 1.3662 | Return: -1.178% | Trade: 3.83% | Assets held: 98 | Cost: 0.006%
2024-04-15 | Value: 1.3638 | Return: -0.176% | Trade: 3.02% | Assets held: 98 | Cost: 0.005%
2024-04-16 | Value: 1.3578 | Return: -0.438% | Trade: 4.04% | Assets held: 98 | Cost: 0.006%
2024-04-17 | Value: 1.3581 | Return: +0.024% | Trade: 3.68% | Assets held: 98 | Cost: 0.006%
2024-04-18 | Value: 1.3518 | Return: -0.466% | Trade: 6.98% | Assets held: 98 | Cost: 0.010%
2024-04-19 | Value: 1.3635 | Return: +0.865% | Trade: 4.76% | Assets held: 98 | Cost: 0.007%
2024-04-22 | Value: 1.3794 | Return: +1.164% | Trade: 5.11% | Assets held: 98 | Cost: 0.008%
2024-04-23 | Value: 1.3788 | Return: -0.041% | Trade: 5.68% | Assets held: 98 | Cost: 0.009%
2024-04-24 | Value: 1.3740 | Return: -0.352% | Trade: 5.81% | Assets held: 98 | Cost: 0.009%
2024-04-25 | Value: 1.3835 | Return: +0.695% | Trade: 6.35% | Assets held: 98 | Cost: 0.010%
2024-04-26 | Value: 1.3878 | Return: +0.308% | Trade: 5.69% | Assets held: 98 | Cost: 0.009%
2024-04-29 | Value: 1.3646 | Return: -1.668% | Trade: 5.86% | Assets held: 98 | Cost: 0.009%
2024-04-30 | Value: 1.3593 | Return: -0.388% | Trade: 9.13% | Assets held: 98 | Cost: 0.014%
2024-05-01 | Value: 1.3720 | Return: +0.934% | Trade: 5.36% | Assets held: 98 | Cost: 0.008%
2024-05-02 | Value: 1.3845 | Return: +0.908% | Trade: 6.44% | Assets held: 98 | Cost: 0.010%
2024-05-03 | Value: 1.3974 | Return: +0.933% | Trade: 7.92% | Assets held: 98 | Cost: 0.012%
2024-05-06 | Value: 1.3881 | Return: -0.666% | Trade: 7.13% | Assets held: 98 | Cost: 0.011%
2024-05-07 | Value: 1.3892 | Return: +0.080% | Trade: 6.99% | Assets held: 98 | Cost: 0.010%
2024-05-08 | Value: 1.3968 | Return: +0.544% | Trade: 5.63% | Assets held: 98 | Cost: 0.008%
2024-05-09 | Value: 1.3961 | Return: -0.050% | Trade: 5.22% | Assets held: 98 | Cost: 0.008%
2024-05-10 | Value: 1.3965 | Return: +0.033% | Trade: 7.89% | Assets held: 98 | Cost: 0.012%
2024-05-13 | Value: 1.4008 | Return: +0.305% | Trade: 8.33% | Assets held: 98 | Cost: 0.012%
2024-05-14 | Value: 1.4190 | Return: +1.297% | Trade: 9.03% | Assets held: 98 | Cost: 0.014%
2024-05-15 | Value: 1.4182 | Return: -0.056% | Trade: 5.88% | Assets held: 98 | Cost: 0.009%
2024-05-16 | Value: 1.4221 | Return: +0.276% | Trade: 7.04% | Assets held: 98 | Cost: 0.011%
2024-05-17 | Value: 1.4252 | Return: +0.216% | Trade: 5.45% | Assets held: 98 | Cost: 0.008%
2024-05-20 | Value: 1.4249 | Return: -0.021% | Trade: 4.57% | Assets held: 98 | Cost: 0.007%
2024-05-21 | Value: 1.4195 | Return: -0.378% | Trade: 2.56% | Assets held: 98 | Cost: 0.004%
2024-05-22 | Value: 1.4055 | Return: -0.984% | Trade: 4.06% | Assets held: 98 | Cost: 0.006%
2024-05-23 | Value: 1.4128 | Return: +0.516% | Trade: 3.57% | Assets held: 98 | Cost: 0.005%
2024-05-24 | Value: 1.4131 | Return: +0.026% | Trade: 4.26% | Assets held: 98 | Cost: 0.006%
2024-05-27 | Value: 1.4109 | Return: -0.160% | Trade: 3.31% | Assets held: 98 | Cost: 0.005%
2024-05-28 | Value: 1.3994 | Return: -0.814% | Trade: 3.37% | Assets held: 98 | Cost: 0.005%
2024-05-29 | Value: 1.4002 | Return: +0.059% | Trade: 4.26% | Assets held: 98 | Cost: 0.006%
2024-05-30 | Value: 1.4023 | Return: +0.148% | Trade: 3.68% | Assets held: 98 | Cost: 0.006%
2024-05-31 | Value: 1.4052 | Return: +0.208% | Trade: 3.19% | Assets held: 98 | Cost: 0.005%
2024-06-03 | Value: 1.4106 | Return: +0.387% | Trade: 3.44% | Assets held: 98 | Cost: 0.005%
2024-06-04 | Value: 1.4266 | Return: +1.132% | Trade: 4.25% | Assets held: 98 | Cost: 0.006%
2024-06-05 | Value: 1.4269 | Return: +0.019% | Trade: 3.03% | Assets held: 98 | Cost: 0.005%
2024-06-06 | Value: 1.4173 | Return: -0.673% | Trade: 3.75% | Assets held: 98 | Cost: 0.006%
2024-06-07 | Value: 1.4240 | Return: +0.475% | Trade: 4.90% | Assets held: 98 | Cost: 0.007%
2024-06-10 | Value: 1.4217 | Return: -0.162% | Trade: 4.35% | Assets held: 98 | Cost: 0.007%
2024-06-11 | Value: 1.4299 | Return: +0.576% | Trade: 4.35% | Assets held: 98 | Cost: 0.007%
2024-06-12 | Value: 1.4273 | Return: -0.182% | Trade: 2.50% | Assets held: 98 | Cost: 0.004%
2024-06-13 | Value: 1.4260 | Return: -0.091% | Trade: 4.20% | Assets held: 98 | Cost: 0.006%
2024-06-14 | Value: 1.4342 | Return: +0.574% | Trade: 3.40% | Assets held: 98 | Cost: 0.005%
2024-06-17 | Value: 1.4366 | Return: +0.168% | Trade: 3.11% | Assets held: 98 | Cost: 0.005%
2024-06-18 | Value: 1.4367 | Return: +0.007% | Trade: 3.56% | Assets held: 98 | Cost: 0.005%
2024-06-19 | Value: 1.4332 | Return: -0.243% | Trade: 3.12% | Assets held: 98 | Cost: 0.005%
2024-06-20 | Value: 1.4299 | Return: -0.231% | Trade: 4.96% | Assets held: 98 | Cost: 0.007%
2024-06-21 | Value: 1.4267 | Return: -0.224% | Trade: 2.68% | Assets held: 98 | Cost: 0.004%
2024-06-24 | Value: 1.4290 | Return: +0.164% | Trade: 4.81% | Assets held: 98 | Cost: 0.007%
2024-06-25 | Value: 1.4261 | Return: -0.204% | Trade: 4.79% | Assets held: 98 | Cost: 0.007%
2024-06-26 | Value: 1.4303 | Return: +0.293% | Trade: 2.73% | Assets held: 98 | Cost: 0.004%
2024-06-27 | Value: 1.4279 | Return: -0.165% | Trade: 3.09% | Assets held: 98 | Cost: 0.005%
2024-06-28 | Value: 1.4299 | Return: +0.136% | Trade: 4.80% | Assets held: 98 | Cost: 0.007%
2024-07-01 | Value: 1.4351 | Return: +0.369% | Trade: 3.71% | Assets held: 98 | Cost: 0.006%
2024-07-02 | Value: 1.4407 | Return: +0.389% | Trade: 2.87% | Assets held: 98 | Cost: 0.004%
2024-07-03 | Value: 1.4391 | Return: -0.114% | Trade: 4.63% | Assets held: 98 | Cost: 0.007%
2024-07-04 | Value: 1.4449 | Return: +0.403% | Trade: 3.54% | Assets held: 98 | Cost: 0.005%
2024-07-05 | Value: 1.4428 | Return: -0.141% | Trade: 3.21% | Assets held: 98 | Cost: 0.005%
2024-07-08 | Value: 1.4421 | Return: -0.047% | Trade: 3.10% | Assets held: 98 | Cost: 0.005%
2024-07-09 | Value: 1.4500 | Return: +0.546% | Trade: 3.11% | Assets held: 98 | Cost: 0.005%
2024-07-10 | Value: 1.4516 | Return: +0.110% | Trade: 3.31% | Assets held: 98 | Cost: 0.005%
2024-07-11 | Value: 1.4594 | Return: +0.534% | Trade: 3.34% | Assets held: 98 | Cost: 0.005%
2024-07-12 | Value: 1.4653 | Return: +0.408% | Trade: 3.10% | Assets held: 98 | Cost: 0.005%
2024-07-15 | Value: 1.4777 | Return: +0.845% | Trade: 2.49% | Assets held: 98 | Cost: 0.004%
2024-07-16 | Value: 1.4668 | Return: -0.738% | Trade: 3.08% | Assets held: 98 | Cost: 0.005%
2024-07-17 | Value: 1.4596 | Return: -0.492% | Trade: 3.22% | Assets held: 98 | Cost: 0.005%
2024-07-18 | Value: 1.4488 | Return: -0.739% | Trade: 2.97% | Assets held: 98 | Cost: 0.004%
2024-07-19 | Value: 1.4580 | Return: +0.630% | Trade: 3.40% | Assets held: 98 | Cost: 0.005%
2024-07-22 | Value: 1.4572 | Return: -0.050% | Trade: 2.87% | Assets held: 98 | Cost: 0.004%
2024-07-23 | Value: 1.4340 | Return: -1.594% | Trade: 3.40% | Assets held: 98 | Cost: 0.005%
2024-07-24 | Value: 1.4346 | Return: +0.039% | Trade: 2.61% | Assets held: 98 | Cost: 0.004%
2024-07-25 | Value: 1.4481 | Return: +0.947% | Trade: 3.29% | Assets held: 98 | Cost: 0.005%
2024-07-26 | Value: 1.4475 | Return: -0.044% | Trade: 3.10% | Assets held: 98 | Cost: 0.005%
2024-07-29 | Value: 1.4438 | Return: -0.258% | Trade: 2.93% | Assets held: 98 | Cost: 0.004%
2024-07-30 | Value: 1.4630 | Return: +1.333% | Trade: 3.74% | Assets held: 98 | Cost: 0.006%
2024-07-31 | Value: 1.4630 | Return: -0.004% | Trade: 2.96% | Assets held: 98 | Cost: 0.004%

=== PAPER-TRADING RESULTS ===
Total Return: 46.30%
Sharpe Ratio: 2.223
Sortino Ratio: 3.389
Max Drawdown: -7.97%
Profit Factor: 1.44
Avg Turnover: 4.32%
Log saved to paper_trading_log.csv
