date,equity,return,turnover
2023-03-21,1.0577938242881715,-0.01001587975770235,0.05207905366366823
2023-03-22,1.0670237005653558,0.008725591003894806,0.0494488046846767
2023-03-23,1.0657960759783767,-0.001150512951426208,0.08277537673711777
2023-03-24,1.0616933762719103,-0.0038494227919727564,0.06150389090180397
2023-03-27,1.0616804849381254,-1.2142238119849935e-05,0.040365036078925866
2023-03-28,1.069974305073348,0.007811973802745342,0.048612639385999835
2023-03-29,1.0743742627491357,0.004112208727747202,0.03575966501549376
2023-03-30,1.0855867040397331,0.010436252690851688,0.05036737397313118
2023-03-31,1.0852794260674614,-0.00028305244632065296,0.0419514924287796
2023-04-03,1.0846360073855354,-0.0005928599275648594,0.04168633371591568
2023-04-04,1.0796461891946756,-0.004600454121828079,0.042329274117946625
2023-04-05,1.0822939170794046,0.0024524033069610596,0.03717720079446923
2023-04-06,1.0819254794385222,-0.00034042290644720197,0.07465098114123092
2023-04-07,1.08679357256495,0.0044994717463850975,0.05584650859236717
2023-04-10,1.0899592681987413,0.0029128766618669033,0.054839834570884705
2023-04-11,1.0856305438464084,-0.003971455153077841,0.042040855577632305
2023-04-12,1.0990049143282183,0.012319449335336685,0.04296250641345978
2023-04-13,1.09539516464391,-0.003284561913460493,0.022512917228411245
2023-04-14,1.0977871849094052,0.002183705335482955,0.0336928619264837
2023-04-17,1.0987028358525772,0.0008340878412127495,0.036354352014144324
2023-04-18,1.0925708925652247,-0.0055810753256082535,0.033053554594516754
2023-04-19,1.0840433476841822,-0.007805026601999998,0.0287143115497867
2023-04-20,1.0836006704799823,-0.00040835747495293617,0.030580005165854456
2023-04-21,1.0839151672181622,0.00029023305978626013,0.03002809216062415
2023-04-24,1.0699830298340358,-0.012853531166911125,0.033485765484629455
2023-04-25,1.0687299564400314,-0.0011711152037605643,0.02548973188617632
2023-04-26,1.0822436452575062,0.012644624337553978,0.03480818122625351
2023-04-27,1.084230899856641,0.0018362358678132296,0.0310920406360523
2023-04-28,1.078469381728626,-0.005313921719789505,0.035152263939380646
2023-05-01,1.0717894939002641,-0.006193859502673149,0.037506699562072754
2023-05-02,1.071050937039247,-0.0006890876102261245,0.023622771779900516
2023-05-03,1.0675700002253041,-0.003250019857659936,0.032389582341223716
2023-05-04,1.0795051677678646,0.011179751716554165,0.05370265990495682
2023-05-05,1.0776774981924182,-0.001693062367849052,0.028495281238588355
2023-05-08,1.076028905789128,-0.0015297641512006521,0.03490563167774725
2023-05-09,1.0818236674600077,0.005385321564972401,0.04726702327479094
2023-05-10,1.079259440211311,-0.0023702820762991905,0.031154236686369467
2023-05-11,1.076277273403402,-0.0027631602715700865,0.04783335328102112
2023-05-12,1.0812790674224948,0.0046473098918795586,0.03134455859806393
2023-05-15,1.0729054446313777,-0.007744182832539082,0.03279920952061906
2023-05-16,1.0817348626920285,0.008229446597397327,0.04457530379295349
2023-05-17,1.085181270013664,0.003186000045388937,0.03732691066241082
2023-05-18,1.0836750620619147,-0.0013879782054573298,0.03581304793690803
2023-05-19,1.0847068176429606,0.0009520894382148981,0.051811039447784424
2023-05-22,1.0779348699439064,-0.006243113428354263,0.035324690517213986
2023-05-23,1.0701408847140825,-0.0072304788045585155,0.03917605820817624
2023-05-24,1.0759505097860331,0.005428841337561607,0.05871192365884781
2023-05-25,1.0899912442740631,0.013049609959125519,0.059458717703819275
2023-05-26,1.0908340875000444,0.0007732568774372339,0.051218174397945404
2023-05-29,1.094329651440746,0.0032044872641563416,0.05382799729704857
2023-05-30,1.0926489898412208,-0.0015357909724116325,0.052669283002614975
2023-05-31,1.101197823608175,0.007823952473700047,0.05404203170186676
2023-06-01,1.1124452007702514,0.010213766247034073,0.06684821844100952
2023-06-02,1.1106048882168829,-0.0016542950179427862,0.04062747324406076
2023-06-05,1.1173512439469544,0.0060744876973330975,0.04784791331815918
2023-06-06,1.1102640685601965,-0.00634283572435379,0.06487967556463467
2023-06-07,1.1171238838516453,0.0061785439029335976,0.051913233101338045
2023-06-08,1.1180823032663907,0.0008579347631894052,0.05010586231946945
2023-06-09,1.12638206816009,0.007423214614391327,0.04008676142545892
2023-06-12,1.136280318136006,0.008787648752331734,0.05373728275299072
2023-06-13,1.1357062242058176,-0.0005052397027611732,0.04364939032108366
2023-06-14,1.1473227305388416,0.010228442959487438,0.05803574621677399
2023-06-15,1.1442895967222837,-0.0026436622720211744,0.04998982883402986
2023-06-16,1.1452024786161399,0.0007977717323228717,0.054035674780607224
2023-06-19,1.142172537220252,-0.0026457691565155983,0.05513430226019926
2023-06-20,1.1378237549033219,-0.003807465313002467,0.05090327942113507
2023-06-21,1.137456955449502,-0.0003223693056497723,0.050452946204247305
2023-06-22,1.1320065385461884,-0.004791756626218557,0.05987684428691864
2023-06-23,1.1302654305739792,-0.001538072363473475,0.03510922389656343
2023-06-26,1.140783721287982,0.009306035935878754,0.0360635060157395
2023-06-27,1.1416234569192887,0.0007361041498370469,0.04265131603481385
2023-06-28,1.1440197550287527,0.002099026693031192,0.04531834274530411
2023-06-29,1.153102479099858,0.007939307019114494,0.023839929260552666
2023-06-30,1.1563336898840608,0.00280218874104321,0.028424790473288483
2023-07-03,1.155830853710785,-0.00043485386413522065,0.032349392771720886
2023-07-04,1.1523480354122944,-0.0030132594984024763,0.021572048488087532
2023-07-05,1.140363845477837,-0.010399800725281239,0.0315326255055092
2023-07-06,1.1401040695616684,-0.00022780090512242168,0.04059067874383395
2023-07-07,1.1485601427567422,0.007416930980980396,0.025682348298137942
2023-07-10,1.158002387728116,0.008220940828323364,0.03445622699254712
2023-07-11,1.165127721535924,0.006153125315904617,0.03064825360874226
2023-07-12,1.179433680428756,0.012278446927666664,0.021925337823531694
2023-07-13,1.1732214375759384,-0.005267140455543995,0.04052300006151199
2023-07-14,1.1793017915223611,0.005182614084333181,0.03538479283452034
2023-07-17,1.1852878626173275,0.0050759450532495975,0.03225037083029747
2023-07-18,1.189674581546492,0.003700973466038704,0.032491255551576614
2023-07-19,1.1813251285874298,-0.007018266245722771,0.024919413345370768
2023-07-20,1.182169425197684,0.0007147029973566532,0.03852188587188721
2023-07-21,1.1841094040800548,0.00164103286806494,0.028322840792235942
2023-07-24,1.18707131323412,0.002501381328329444,0.037377875013201514
2023-07-25,1.1879234619051853,0.0007178580272011459,0.03211041344780885
2023-07-26,1.1785250432917784,-0.007911636494100094,0.0316795640841564
2023-07-27,1.1920790219480157,0.011500798165798187,0.034933715105827254
2023-07-28,1.1989375929966044,0.005753453355282545,0.035182647842764724
2023-07-31,1.1969763936334383,-0.0016357810236513615,0.036657150827701775
2023-08-01,1.1801689368115815,-0.014041594229638577,0.03622031211853027
2023-08-02,1.1796824035854063,-0.00041225727181881666,0.03495105355978012
2023-08-03,1.1809255647029198,0.0010538100032135844,0.026267046108841896
2023-08-04,1.1866880001750522,0.004879592452198267,0.029767822474241257
2023-08-07,1.179103335067458,-0.006391456816345453,0.03020145371556282
2023-08-08,1.170530804205518,-0.007270381320267916,0.03419343754649162
2023-08-09,1.1712654231448778,0.000627594708930701,0.03147772443938407
2023-08-10,1.1673118879148006,-0.003375439206138253,0.03402341157197952
2023-08-11,1.1733483420058857,0.005171243567019701,0.03722452372312546
2023-08-14,1.1614634834658122,-0.010129011236131191,0.02799081306940192
2023-08-15,1.1533788523773627,-0.0069607277400791645,0.039267896678980466
2023-08-16,1.1443755546895384,-0.007806019391864538,0.05330167844184837
2023-08-17,1.1448761407084398,0.00043743159039877355,0.05301621747088006
2023-08-18,1.1480184495347032,0.0027446714229881763,0.054517485201358795
2023-08-21,1.1465738873210658,-0.001258309232071042,0.05254387855529785
2023-08-22,1.159298117155065,0.011097609996795654,0.05817967337775033
2023-08-23,1.1472864912056453,-0.01036111917346716,0.0630948735128884
2023-08-24,1.1515007258835457,0.003673219121992588,0.0764608383178711
2023-08-25,1.1577962795011862,0.005467259790748358,0.04076292228621842
2023-08-28,1.1745680365458326,0.014485931023955345,0.07088489830493927
2023-08-29,1.1770593936288953,0.0021210836712270975,0.08048552845120689
2023-08-30,1.176409458618557,-0.0005521684070117772,0.06479820538457977
2023-08-31,1.176594517812078,0.00015730848826933652,0.07125736027956009
2023-09-01,1.1765475510526884,-3.9917540561873466e-05,0.05065650659316881
2023-09-04,1.171844169020135,-0.003997613210231066,0.04079810654412542
2023-09-05,1.1677442604932289,-0.003498680656775832,0.055016234723639444
2023-09-06,1.169584371245035,0.0015757823130115867,0.04587052365946374
2023-09-07,1.172652751960676,0.0026234795805066824,0.053158456630704065
2023-09-08,1.1806513563355105,0.0068209487944841385,0.08539308607578278
2023-09-11,1.1757627330727525,-0.004140615463256836,0.04351011212699326
2023-09-12,1.175494576234178,-0.0002280705375596881,0.058209239342448316
2023-09-13,1.1818484352675955,0.005405264440923929,0.05514508672066052
2023-09-14,1.1707831952882894,-0.009362655691802502,0.08654526762992966
2023-09-15,1.1706589947751473,-0.00010608327283989638,0.04449691533202181
2023-09-18,1.166247193071312,-0.0037686480209231377,0.07311468571424484
2023-09-19,1.1597961568950867,-0.005531448405236006,0.03710841655822454
2023-09-20,1.141573951168086,-0.015711558982729912,0.046316664665937424
2023-09-21,1.1427178136546312,0.0010020047193393111,0.028740974852843847
2023-09-22,1.143191370231298,0.0004144125268794596,0.03747510727440641
2023-09-25,1.1305654193074666,-0.011044477112591267,0.030361774381691558
2023-09-26,1.1312282978927264,0.0005863248370587826,0.051493410021066666
2023-09-27,1.1397460640834067,0.007529661525040865,0.036302919828283806
2023-09-28,1.1378511716691981,-0.0016625566640868783,0.03703859457610815
2023-09-29,1.134942074970171,-0.00255665834993124,0.04715179957581357
2023-10-02,1.1206831788473766,-0.012563545256853104,0.0453241050503884
2023-10-03,1.1291535917299347,0.0075582582503557205,0.047345376360325354
2023-10-04,1.1278113873945652,-0.0011886818101629615,0.05231248492248367
2023-10-05,1.1374757726062599,0.008569150231778622,0.06540653543322905
2023-10-06,1.143671732682753,0.005447113886475563,0.07117460455388727
2023-10-09,1.1492004676697976,0.004834197461605072,0.06357414762608508
2023-10-10,1.1496798732053986,0.0004171644104644656,0.08323479149090922
2023-10-11,1.1409815399826195,-0.007565874140709639,0.06858854740858078
2023-10-12,1.1392368396048653,-0.0015291223535314202,0.05334735033072232
2023-10-13,1.152670283723213,0.011791616678237915,0.08746139705181122
2023-10-16,1.153201797557602,0.000461115239886567,0.06296414136886597
2023-10-17,1.141557476729983,-0.01009738352149725,0.0653630793094635
2023-10-18,1.131796718662902,-0.008550386875867844,0.06355859550110708
2023-10-19,1.1241299120016979,-0.006774013862013817,0.06244903276097561
2023-10-20,1.1355327496996988,0.010143700987100601,0.07791546827643062
2023-10-23,1.1487616975093582,0.011649992316961288,0.05854040446138874
2023-10-24,1.1272530130414335,-0.018723364919424057,0.08697506238258787
2023-10-25,1.1180167548630309,-0.008193598128855228,0.07802862129987805
2023-10-26,1.1149702908913404,-0.0027248822152614594,0.04439929379058842
2023-10-27,1.1221031681396458,0.006397369783371687,0.06917720873302277
2023-10-30,1.1285566408218044,0.005751229356974363,0.06579830549534862
2023-10-31,1.1387252905337741,0.009010314010083675,0.03984954509922056
2023-11-01,1.1574759283913536,0.01646634005010128,0.06168906540604927
2023-11-02,1.1712133831126887,0.011868458241224289,0.04366520442060526
2023-11-03,1.1695512378707664,-0.0014191651716828346,0.05922882390890077
2023-11-06,1.1756158938276178,0.005185455549508333,0.048433203217698395
2023-11-07,1.1755537270612153,-5.288016836857423e-05,0.04533619319948977
2023-11-08,1.1698833858391864,-0.004823549184948206,0.04472565261233396
2023-11-09,1.183123397137841,0.011317376978695393,0.041302068037030966
2023-11-10,1.182819198129045,-0.00025711519992910326,0.03854067618966603
2023-11-13,1.2003785408743588,0.014845331199467182,0.03963707838095937
2023-11-14,1.2034937903382952,0.002595222555100918,0.05128516475679216
2023-11-15,1.2009737036282906,-0.0020939756650477648,0.053638763304728346
2023-11-16,1.205173986928341,0.0034973982255905867,0.03561447013554967
2023-11-17,1.2137744837686149,0.007136311382055283,0.05980372021347611
2023-11-20,1.2094121984693402,-0.0035939833614975214,0.04270743757037114
2023-11-21,1.2144776585584098,0.004188365302979946,0.058761633932590485
2023-11-22,1.2141788143674466,-0.0002460680843796581,0.040590547025203705
2023-11-23,1.2163916438364901,0.0018224905943498015,0.03386910884918561
2023-11-24,1.2151321220139515,-0.0010354574769735336,0.035239944382244794
2023-11-27,1.2207520266697351,0.0046249330043792725,0.033528823167549494
2023-11-28,1.2245197849826535,0.0030864239670336246,0.0373385973631952
2023-11-29,1.227317190798376,0.0022844921331852674,0.018853810522236177
2023-11-30,1.2378964312076373,0.00861980952322483,0.041018202900886536
2023-12-01,1.2373832099583517,-0.00041459142812527716,0.0254034692055844
2023-12-04,1.2402048520786015,0.002280330052599311,0.03022938035428524
2023-12-05,1.2344515329009467,-0.004639007151126862,0.025981459258064613
2023-12-06,1.239542418171092,0.004124005790799856,0.024107997243461247
2023-12-07,1.2457987033498477,0.0050472537986934185,0.028550401360844767
2023-12-08,1.2428849329009124,-0.0023388774134218693,0.02064679304917569
2023-12-11,1.2489762040993797,0.004900913219898939,0.028881851209495848
2023-12-12,1.2680362495413153,0.015260535292327404,0.022641806308562242
2023-12-13,1.2743757214863616,0.0049994406290352345,0.031079239737259328
2023-12-14,1.270093994453967,-0.003359862370416522,0.02805502669544299
2023-12-15,1.2756514216098782,0.004375603049993515,0.03621348738670349
2023-12-18,1.2826588797928014,0.0054932390339672565,0.02408478600610441
2023-12-19,1.2705123523427966,-0.009469803422689438,0.029488400071140477
2023-12-20,1.2838475432813192,0.01049591600894928,0.032866764813661575
2023-12-21,1.2851750536922735,0.0010340093867853284,0.03134188132920696
2023-12-22,1.2843374376897345,-0.0006517524598166347,0.02105973966504309
2023-12-25,1.291649428843062,0.005693200975656509,0.025904511067638195
2023-12-26,1.2989541303826129,0.005655328277498484,0.02843308684775265
2023-12-27,1.2960093084787518,-0.0022670715115964413,0.026622704942216927
2023-12-28,1.2892215433747456,-0.005237435456365347,0.02032368403574921
2023-12-29,1.2916627680921287,0.001893564942292869,0.029315786436200142
2024-01-01,1.2872424656548604,-0.0034221799578517675,0.029382441983514324
2024-01-02,1.275410579892751,-0.00919165275990963,0.025674624352410184
2024-01-03,1.2787204799580365,0.0025951643474400043,0.029329933074481354
2024-01-04,1.278132917416522,-0.0004594925558194518,0.018464925637614597
2024-01-05,1.2960833980025592,0.01404429879039526,0.031830812543541205
2024-01-08,1.292836094110597,-0.002505474491044879,0.04362531751394272
2024-01-09,1.3001356557948658,0.005646161735057831,0.029429773692718667
2024-01-10,1.2992661597673432,-0.0006687733111903071,0.04220693014916068
2024-01-11,1.2968305535163438,-0.0018746014684438705,0.029034991097494463
2024-01-12,1.2973461403582094,0.00039757456397637725,0.04786995249849456
2024-01-15,1.2923968657921847,-0.0038149221800267696,0.04060598616055119
2024-01-16,1.2843756691965613,-0.006206450052559376,0.03845121187066136
2024-01-17,1.288862705199354,0.0034935541916638613,0.028193493948013567
2024-01-18,1.3005633690096392,0.009078285656869411,0.04314120049082032
2024-01-19,1.3014477025875506,0.0006799619295634329,0.029436597884390864
2024-01-22,1.3016698750566955,0.00017071179172489792,0.025573723006144033
2024-01-23,1.3009636921030503,-0.0005425207782536745,0.030872578291657054
2024-01-24,1.3073781940745504,0.004930577240884304,0.045701600484933345
2024-01-25,1.3115142977530534,0.003163662739098072,0.0366965945762551
2024-01-26,1.3217647806971884,0.007815761491656303,0.05379466785368158
2024-01-29,1.3210712060442171,-0.000524733797647059,0.02597123308117964
2024-01-30,1.3092469806014932,-0.008950483053922653,0.05575007719296871
2024-01-31,1.3225207707711928,0.010138492099940777,0.03710213933006442
2024-02-01,1.3279216030537229,0.004083740990608931,0.04854904333715274
2024-02-02,1.3204318251677791,-0.005640225950628519,0.04209548281455524
2024-02-05,1.3320055317529926,0.008765092119574547,0.047938534573232446
2024-02-06,1.3399541968155733,0.005967441480606794,0.040581056950273905
2024-02-07,1.3468964684481275,0.005180976819247007,0.03528108447790146
2024-02-08,1.35484063783129,0.005898129194974899,0.028020955899987723
2024-02-09,1.3573053541391913,0.0018191927811130881,0.028934079809257798
2024-02-12,1.3397791251184363,-0.012912517413496971,0.037863635465547975
2024-02-13,1.3537095726346864,0.010397570207715034,0.025801831178738993
2024-02-14,1.3611844179420667,0.00552174961194396,0.03875547538648391
2024-02-15,1.3542355727707782,-0.005104999057948589,0.03707636892795563
2024-02-16,1.3538076582271101,-0.00031598235364072025,0.02445601012580197
2024-02-19,1.3500162952664312,-0.0028005181811749935,0.034552416430547246
2024-02-20,1.3480663971916431,-0.0014443515101447701,0.028249107822019056
2024-02-21,1.3659630624572012,0.013275803998112679,0.036560034480054515
2024-02-22,1.3661357093380413,0.00012639205669984221,0.030703770748215755
2024-02-23,1.3700631173128948,0.002874830039218068,0.05139148235321045
2024-02-26,1.3741579341244416,0.0029887796845287085,0.023803617865329803
2024-02-27,1.3772261526868463,0.0022327990736812353,0.044643741101026535
2024-02-28,1.3819928899060359,0.003461114363744855,0.025811214114231627
2024-02-29,1.3929455787501235,0.007925285957753658,0.044830985367298126
2024-03-01,1.3941327417940075,0.0008522680727764964,0.02865609852717574
2024-03-04,1.3781141690004686,-0.01148999109864235,0.029088512470784877
2024-03-05,1.3912306673291934,0.009517715312540531,0.029346470207327262
2024-03-06,1.4054949489846444,0.010252995416522026,0.028726964138803757
2024-03-07,1.4000383977549182,-0.0038822987116873264,0.02809172867038042
2024-03-08,1.399956842467761,-5.825217886012979e-05,0.029763083681765615
2024-03-11,1.4083866299295447,0.006021462380886078,0.03163222223520279
2024-03-12,1.409504136172699,0.0007934655295684934,0.03119077906012535
2024-03-13,1.3981545268561089,-0.008052200078964233,0.03733985126018524
2024-03-14,1.3886889590513223,-0.006770044099539518,0.025520770104484853
2024-03-15,1.3908597166090195,0.0015631704591214657,0.04127163478317016
2024-03-18,1.3895761577749524,-0.0009228528360836208,0.03127706213144914
2024-03-19,1.4076444659224925,0.013002747669816017,0.022399334554797354
2024-03-20,1.4121716449340638,0.003216138109564781,0.02852834626546932
2024-03-21,1.4058723132122193,-0.004460740834474564,0.024694383882010916
2024-03-22,1.4103551003475525,0.003188616130501032,0.0368996188044548
2024-03-25,1.410680672362643,0.00023084400163497776,0.02647426910698414
2024-03-26,1.4163342381012398,0.004007686395198107,0.023088914478660023
2024-03-27,1.418225291521441,0.0013351745437830687,0.035788536071777344
2024-03-28,1.4189693556304612,0.0005246445070952177,0.03200806304812431
2024-03-29,1.4106612211750822,-0.005855048540979624,0.026861256229086628
2024-04-01,1.3986951494485056,-0.008482597768306732,0.02572504938632229
2024-04-02,1.4010181646561148,0.0016608445439487696,0.021358316495929713
2024-04-03,1.3925362069277667,-0.006054138299077749,0.02992792581704095
2024-04-04,1.400958822210682,0.006048399489372969,0.03244021534919739
2024-04-05,1.4053278106387663,0.0031185701955109835,0.023427046417727602
2024-04-08,1.4059094638885063,0.00041389151010662317,0.03978953415399135
2024-04-09,1.3942980192941123,-0.008259027265012264,0.03184591487742368
2024-04-10,1.3998324753460631,0.003969349432736635,0.04017888009548187
2024-04-11,1.3824954386602055,-0.012385079637169838,0.0346476716237501
2024-04-12,1.366203702524913,-0.011784296482801437,0.03827117764497996
2024-04-15,1.3637946670536474,-0.0017633062088862062,0.030165889626845924
2024-04-16,1.35781899915224,-0.004381647799164057,0.04038432458257874
2024-04-17,1.358149201235926,0.0002431856410112232,0.03678302715889689
2024-04-18,1.3518134796206065,-0.004664967302232981,0.06979849189519882
2024-04-19,1.3635073400506301,0.00865049846470356,0.04759986294545387
2024-04-22,1.3793723852692044,0.011635467410087585,0.05108350053400286
2024-04-23,1.37880743323412,-0.00040957180317491293,0.056793488562107086
2024-04-24,1.3739525546205955,-0.0035210708156228065,0.05813538283109665
2024-04-25,1.3834994907358544,0.0069485194981098175,0.06347225967399446
2024-04-26,1.3877649855022378,0.0030831198673695326,0.05686526228177466
2024-04-29,1.364623010360063,-0.016675716266036034,0.05863734532346397
2024-04-30,1.3593346651270841,-0.0038753158878535032,0.09130890143342806
2024-05-01,1.372032580687381,0.00934127252548933,0.05364115382663818
2024-05-02,1.3844884032212499,0.00907837226986885,0.06437248328245741
2024-05-03,1.397403251792129,0.009328246116638184,0.07915409680525101
2024-05-06,1.3880981586731818,-0.0066588460467755795,0.07126231491565704
2024-05-07,1.3892132634201149,0.0008033327758312225,0.06992539018392563
2024-05-08,1.3967675916183129,0.005437846295535564,0.056254654625458776
2024-05-09,1.3960700372381958,-0.0004994061891920865,0.052216207175755355
2024-05-10,1.3965324688063707,0.0003312380868010223,0.07885344091530709
2024-05-13,1.4007971645010213,0.0030537748243659735,0.08326417129673762
2024-05-14,1.4189696595645882,0.012972966767847538,0.09033167362213135
2024-05-15,1.4181811222091882,-0.0005557112162932754,0.05882782230408189
2024-05-16,1.4220987190617915,0.0027624093927443027,0.07040357701634624
2024-05-17,1.4251647584400569,0.002155996160581708,0.05447452060019561
2024-05-20,1.4248645288140245,-0.0002106631000060588,0.045697763562202454
2024-05-21,1.419478184387267,-0.0037802502047270536,0.025635482720067253
2024-05-22,1.4055087060044293,-0.00984127726405859,0.04062970132265929
2024-05-23,1.412755842886484,0.005156237632036209,0.03569199626913173
2024-05-24,1.4131186147881147,0.0002567831543274224,0.04257349843570939
2024-05-27,1.4108539102915576,-0.0016026287339627743,0.03305865922549445
2024-05-28,1.3993742574569412,-0.008136670105159283,0.033661203388331014
2024-05-29,1.4001942272096122,0.000585954578127712,0.042553551495075226
2024-05-30,1.4022714860947816,0.0014835505280643702,0.03676987439393997
2024-05-31,1.4051838122966374,0.0020768633112311363,0.03187269907371383
2024-06-03,1.41061961865312,0.0038683952298015356,0.03437426983643921
2024-06-04,1.426592427617286,0.011323257349431515,0.04251962900161743
2024-06-05,1.4268586047829666,0.00018658248882275075,0.03028054755677441
2024-06-06,1.4172586582199185,-0.00672802934423089,0.037478489096975744
2024-06-07,1.4239892441091389,0.004749017301946878,0.04902816618674149
2024-06-10,1.4216845226792836,-0.0016184963751584291,0.04353519529104233
2024-06-11,1.4298739460044867,0.0057603660970926285,0.04347385838627815
2024-06-12,1.4272644346473855,-0.001824993989430368,0.02497841620275949
2024-06-13,1.4259674923432613,-0.0009086909703910351,0.04195396229624748
2024-06-14,1.4341517800440773,0.005739463027566671,0.034007728430302336
2024-06-17,1.436566369924848,0.001683636219240725,0.03109055007167773
2024-06-18,1.4366699317837797,7.208985334727913e-05,0.035579711311837514
2024-06-19,1.4331726672051421,-0.00243428535759449,0.03120031458944829
2024-06-20,1.4298649088667101,-0.0023079970851540565,0.04959404096007347
2024-06-21,1.426664362773603,-0.002238355576992035,0.026788297350391774
2024-06-24,1.4289983096051437,0.0016359466826543212,0.0481205339316614
2024-06-25,1.426084432768324,-0.0020391044672578573,0.047854337841272354
2024-06-26,1.430268387503367,0.0029338758904486895,0.02726093618438398
2024-06-27,1.4279135334073099,-0.0016464421059936285,0.03091833238172922
2024-06-28,1.4298527164226973,0.0013580535305663943,0.047952231019735336
2024-07-01,1.4351217428299834,0.0036850133910775185,0.03712183237075806
2024-07-02,1.4407098403693293,0.003893814282491803,0.028692348685773993
2024-07-03,1.4390646165354637,-0.0011419536313042045,0.04632968455553055
2024-07-04,1.4448654165906227,0.004030951764434576,0.03537081182003021
2024-07-05,1.442833192189038,-0.001406514667905867,0.032118401392977315
2024-07-08,1.442148609993222,-0.0004744707839563489,0.031047314256914964
2024-07-09,1.4500299043750415,0.0054649668745696545,0.031132005155086517
2024-07-10,1.451620898753693,0.001097214873880148,0.033079829066991806
2024-07-11,1.4593742607013984,0.005341175477951765,0.033403635025024414
2024-07-12,1.465329765383823,0.004080861806869507,0.03102298080921173
2024-07-15,1.477710708217524,0.008449253626167774,0.024864668490232143
2024-07-16,1.4668113957385394,-0.007375809364020824,0.030848359689116478
2024-07-17,1.4596012569136916,-0.004915518686175346,0.03215726092457771
